               * c:\avkk\waveformgenerator\waveformgenerator.cir
               Transient Analysis  Sat Oct 08 17:51:56  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
267	1.200397e+00	9.210271e-13	-3.15377e-10	-3.13049e-10	
268	1.200594e+00	-1.63525e-13	-2.91029e-10	-2.92364e-10	
269	1.200988e+00	8.626225e-13	-2.63254e-10	-2.60908e-10	
270	1.201778e+00	-3.01426e-13	-2.12349e-10	-2.13907e-10	
271	1.203356e+00	7.105393e-13	-1.63010e-10	-1.60872e-10	
272	1.206513e+00	-4.41973e-13	-1.11053e-10	-1.12849e-10	
273	1.212828e+00	5.757443e-13	-8.29447e-11	-8.09846e-11	
274	1.225456e+00	-5.21364e-13	-6.22042e-11	-6.41136e-11	
275	1.250712e+00	5.521070e-13	-6.27680e-11	-6.08498e-11	
276	1.300200e+00	-5.21420e-13	-5.78321e-11	-5.97507e-11	
277	1.300210e+00	3.899743e-10	-1.87394e-10	6.157471e-11	
278	1.300230e+00	3.286418e-10	-5.20853e-11	7.949702e-11	
279	1.300270e+00	7.614025e-10	-2.20253e-10	1.427086e-10	
280	1.300300e+00	4.018911e-10	-8.44453e-11	8.202471e-11	
281	1.300305e+00	6.110139e-12	-7.97800e-11	-7.56824e-11	
282	1.300315e+00	5.287962e-12	-7.24244e-11	-6.93674e-11	
283	1.300334e+00	3.494818e-12	-6.15548e-11	-6.04893e-11	
284	1.300373e+00	1.267526e-12	-4.84409e-11	-4.98738e-11	
285	1.300450e+00	-9.07065e-13	-3.64219e-11	-4.03366e-11	
286	1.300605e+00	-2.42776e-12	-2.91608e-11	-3.48585e-11	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	1.300915e+00	-3.18908e-12	-2.55045e-11	-3.20315e-11	
288	1.301534e+00	-3.10235e-12	-2.46142e-11	-3.08054e-11	
289	1.302774e+00	-2.58313e-12	-2.46106e-11	-2.97747e-11	
290	1.305252e+00	-1.88718e-12	-2.49076e-11	-2.86713e-11	
291	1.310209e+00	-1.09040e-12	-2.64290e-11	-2.85953e-11	
292	1.320124e+00	-4.33631e-13	-3.02409e-11	-3.10907e-11	
293	1.339952e+00	-5.57175e-15	-3.64655e-11	-3.64681e-11	
294	1.379610e+00	-5.99411e-14	-4.06400e-11	-4.07549e-11	
295	1.400100e+00	4.480073e-14	-4.04703e-11	-4.03808e-11	
296	1.400110e+00	-2.56429e-10	-8.41007e-11	-2.41232e-10	
297	1.400130e+00	-7.57378e-11	-1.23494e-09	-5.34033e-10	
298	1.400164e+00	-2.17924e-10	-8.93301e-10	-4.37311e-10	
299	1.400196e+00	-1.62437e-10	-1.40592e-09	-8.26322e-10	
300	1.400200e+00	-9.17540e-10	1.019522e-09	-2.93826e-10	
301	1.400201e+00	-2.19060e-11	-4.05194e-10	-4.22841e-10	
302	1.400202e+00	-1.98328e-11	-4.01937e-10	-4.15067e-10	
303	1.400205e+00	-1.81218e-11	-3.86101e-10	-3.99698e-10	
304	1.400212e+00	-1.28581e-11	-3.73284e-10	-3.78487e-10	
305	1.400224e+00	-8.62466e-12	-3.46730e-10	-3.51369e-10	
306	1.400249e+00	-2.12939e-12	-3.35782e-10	-3.33402e-10	
307	1.400298e+00	-1.35517e-13	-3.22322e-10	-3.23148e-10	
308	1.400397e+00	9.268385e-13	-3.15378e-10	-3.13049e-10	
309	1.400594e+00	-1.78007e-13	-2.91029e-10	-2.92364e-10	
310	1.400988e+00	8.649054e-13	-2.63256e-10	-2.60909e-10	
